Trip_id,Specimen,Sex,InterOrbital,LengthPred,FISHING_EVENT_ID,MAJOR_STAT_AREA_CODE,MAJOR_STAT_AREA_NAME,TRIP_START_DATE,GEAR_CODE,GEAR_DESC,WEIGHT,AGE,SAMPLE_ID,AGE_SPECIMEN_COLLECTED
85036,15991933,2,47.48,653.2220356,5103419,3,3C: S.W. VANCOUVER ISLAND,2018-11-29,2,TRAP,NULL,NULL,543076,1
85036,15991934,2,50.67,689.2496023,5103419,3,3C: S.W. VANCOUVER ISLAND,2018-11-29,2,TRAP,NULL,NULL,543076,1
85036,15991939,2,32.4,482.9099022,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991940,2,39.75,565.9201264,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991949,2,35,512.2740631,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991951,2,33.06,490.3638815,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991953,2,44.56,620.2438241,5103420,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543077,1
85036,15991961,2,60.24,797.3323024,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991971,2,44.82,623.1802402,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991974,2,25.55,405.5466321,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991975,2,49.93,680.8921104,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991976,2,36.69,531.3607678,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
85036,15991977,2,25.29,402.610216,5103421,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543078,1
86170,16289028,2,49.46,675.5839736,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289042,2,49.55,676.6004253,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289043,2,28.43,438.0730873,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289044,2,44.14,615.5003827,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289049,1,49.26,683.213241,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289050,1,47.89,666.50485,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289051,2,47.39,652.2055839,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86170,16289052,2,47.73,656.0455126,5529485,9,5E: WEST COAST Q.C. ISLANDS,2019-06-09,2,TRAP,NULL,NULL,557542,1
86710,16408768,1,41.19,584.7922814,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,11,562802,1
86710,16408776,2,45.59,631.8765494,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,5,562802,1
86710,16408777,2,44.72,622.0508494,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,6,562802,1
86710,16408779,2,46.16,638.314077,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,11,562802,1
86710,16408780,1,41.87,593.0854973,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,5,562802,1
86710,16408786,2,53.9,725.7289253,5748525,5,5A: SOUTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,9,562802,1
86710,16408798,1,40.27,573.572048,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,3,562803,1
86710,16408799,2,38.9,556.3203046,5748526,6,5B: NORTHERN Q.C. SOUND,2022-09-20,5,LONGLINE,NULL,5,562803,1
86711,16408845,1,39.28,561.4981013,5748527,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562804,1
86711,16408853,1,41.78,591.9878658,5748527,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562804,1
86711,16408857,1,39.38,562.7176919,5748527,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562804,1
86711,16408862,2,41.66,587.4914908,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408863,2,36.81,532.7160367,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408866,1,43.79,616.5016364,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408871,1,44.14,620.7702034,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408875,2,44.62,620.9214586,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
86711,16408877,1,41.28,585.8899129,5748528,3,3C: S.W. VANCOUVER ISLAND,2020-04-02,2,TRAP,NULL,NULL,562805,1
85033,15992081,3,45.63,634.4593106,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992084,1,50.08,693.2138837,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992087,1,47.1,656.8700845,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992088,1,39.38,562.7176919,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992091,1,40.53,576.7429835,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992093,1,41.81,592.3537429,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992094,1,48.85,678.2129196,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992097,1,57.8,787.3662763,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992098,1,44.8,628.8195012,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992100,1,50.97,704.0682398,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85033,15992102,2,53.69,723.3572046,5103409,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2019-04-27,2,TRAP,NULL,NULL,543066,1
85034,15992108,2,44.98,624.9872655,5103410,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543067,1
85034,15992110,2,49.47,675.6969127,5103410,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543067,1
85034,15992120,2,36.2,525.8267528,5103410,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543067,1
85034,15992132,2,38.36,550.2215942,5103411,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543068,1
85034,15992133,2,43.33,606.3523172,5103411,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543068,1
85034,15992138,2,39.82,566.7107,5103411,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543068,1
85034,15992152,2,48.8,668.1299943,5103412,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543069,1
85034,15992157,1,48.75,676.993329,5103412,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543069,1
85034,15992159,1,41.06,583.2068136,5103412,4,3D: N.W. VANCOUVER ISLAND,2018-12-27,2,TRAP,NULL,NULL,543069,1
85035,15992161,1,49.79,689.677071,5103413,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543070,1
85035,15992165,1,43.43,612.1111103,5103413,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543070,1
85035,15992166,2,44.62,620.9214586,5103413,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543070,1
85035,15992171,1,41.68,590.7682752,5103413,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543070,1
85035,15992180,2,48.71,667.1135425,5103413,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543070,1
85035,15992181,2,39.87,567.2753954,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992186,2,42.94,601.9476931,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992188,2,35.16,514.0810884,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992189,1,28.19,426.2455063,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992190,2,32.47,483.7004758,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992191,2,30.76,464.387893,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992192,1,41.39,587.2314625,5103414,9,5E: WEST COAST Q.C. ISLANDS,2019-02-24,2,TRAP,NULL,NULL,543071,1
85035,15992197,2,34.12,502.3354241,5103415,4,3D: N.W. VANCOUVER ISLAND,2019-02-24,2,TRAP,NULL,NULL,543072,1
85035,15992203,2,39.79,566.3718827,5103415,4,3D: N.W. VANCOUVER ISLAND,2019-02-24,2,TRAP,NULL,NULL,543072,1
85035,15992204,1,40.79,579.913919,5103415,4,3D: N.W. VANCOUVER ISLAND,2019-02-24,2,TRAP,NULL,NULL,543072,1
85035,15992208,2,49.81,679.5368414,5103415,4,3D: N.W. VANCOUVER ISLAND,2019-02-24,2,TRAP,NULL,NULL,543072,1
85035,15992210,2,47.41,652.4314621,5103415,4,3D: N.W. VANCOUVER ISLAND,2019-02-24,2,TRAP,NULL,NULL,543072,1
85036,15991851,2,34.01,501.0930942,5103416,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543073,1
85036,15991854,2,37.97,545.8169701,5103416,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543073,1
85036,15991857,2,33.7,497.5919827,5103416,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543073,1
85036,15991868,2,31.38,471.390116,5103416,9,5E: WEST COAST Q.C. ISLANDS,2018-11-29,2,TRAP,NULL,NULL,543073,1
85036,15991870,1,46.62,651.0160497,5103417,3,3C: S.W. VANCOUVER ISLAND,2018-11-29,2,TRAP,NULL,NULL,543074,1
85036,15991873,2,42.14,592.9125666,5103417,3,3C: S.W. VANCOUVER ISLAND,2018-11-29,2,TRAP,NULL,NULL,543074,1
85036,15991875,2,42.28,594.4937138,5103417,3,3C: S.W. VANCOUVER ISLAND,2018-11-29,2,TRAP,NULL,NULL,543074,1
86711,16408883,2,47.73,656.0455126,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408887,1,39.53,564.5470778,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408888,1,41.39,587.2314625,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408890,1,39.96,569.7913173,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408898,2,47.88,657.7395989,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408903,1,39.32,561.9859376,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408906,1,34.49,503.0797127,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408909,1,39.46,563.6933644,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408910,1,47.71,664.309587,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408915,1,36.38,526.1299746,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408919,2,44.52,619.7920678,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408922,1,43.13,608.4523386,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408925,1,36.18,523.6907934,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408929,2,37.59,541.525285,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408932,1,41.54,589.0608484,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408933,1,35.16,511.2509695,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408940,1,35.82,519.3002673,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408941,1,43.03,607.232748,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408942,2,35.85,521.873885,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408945,1,43.9,617.843186,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408958,1,35.13,510.8850924,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408959,1,41.33,586.4997082,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408965,1,41.52,588.8169303,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86711,16408966,1,42.36,599.0614911,5748529,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562806,1
86712,16408972,2,41.04,580.4892678,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408973,1,42.66,602.7202628,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408974,1,47.52,661.9923649,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408976,1,47.72,664.4315461,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408977,1,43.79,616.5016364,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408979,2,47.43,652.6573402,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408980,1,40.03,570.6450307,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408983,2,46.94,647.1233253,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408985,2,42.99,602.5123885,5748530,3,3C: S.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562807,1
86712,16408990,2,43.42,607.3687689,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16408991,2,48.09,660.1113195,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16408994,2,46.95,647.2362644,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16408995,2,48.31,662.5959793,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16408996,1,50.18,694.4334743,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16408998,2,48.11,660.3371977,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16409012,2,37.17,536.7818436,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86712,16409014,1,41.42,587.5973397,5748531,4,3D: N.W. VANCOUVER ISLAND,2022-06-14,2,TRAP,NULL,NULL,562808,1
86713,16409561,2,41.17,581.9574758,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,8,562809,1
86717,16409721,1,39.87,568.6936857,5748539,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562816,1
86717,16409722,1,43.39,611.6232741,5748539,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562816,1
86717,16409724,2,41.41,584.6680138,5748539,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562816,1
86717,16409728,1,38.2,548.3265231,5748539,6,5B: NORTHERN Q.C. SOUND,2022-08-30,2,TRAP,NULL,NULL,562816,1
86717,16409734,1,37.14,535.398863,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409736,2,41.2,582.2962931,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409744,1,46.94,654.9187396,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409751,1,42.36,599.0614911,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409752,1,41.22,585.1581585,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409754,1,38.24,548.8143593,5748540,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562817,1
86717,16409765,2,53.38,719.8560931,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409773,2,53.25,718.3878851,5748541,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562818,1
86717,16409777,2,60.63,801.7369265,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409778,2,42.48,596.7524954,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409785,2,50.92,692.0730793,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409788,2,37.59,541.525285,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409791,2,50.92,692.0730793,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409793,1,39.54,564.6690368,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409795,2,42.19,593.477262,5748542,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562819,1
86717,16409803,2,50.07,682.4732575,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409812,2,38.36,550.2215942,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409813,1,39.15,559.9126336,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409819,2,44.22,616.4038954,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86717,16409820,1,41.13,584.060527,5748543,9,5E: WEST COAST Q.C. ISLANDS,2022-08-30,2,TRAP,NULL,NULL,562820,1
86718,16408808,2,40.91,579.0210597,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408809,1,38.86,556.3758209,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408814,1,40.87,580.8895915,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408815,2,41.89,590.0890896,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408816,2,44.09,614.9356873,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408821,2,37.94,545.4781528,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408831,2,43.88,612.5639666,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408833,2,40.1,569.8729942,5748544,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562821,1
86718,16408837,1,35.87,519.9100626,5748545,67,3A:CAPE FALCON TO CAPE ELIZABETH (45 46' TO 47 20'),2020-04-02,2,TRAP,NULL,NULL,562822,1
86719,16409261,1,42.07,595.5246784,5748546,3,3C: S.W. VANCOUVER ISLAND,2022-08-18,5,LONGLINE,NULL,13,562823,1
86719,16409263,2,43.79,611.5475149,5748546,3,3C: S.W. VANCOUVER ISLAND,2022-08-18,5,LONGLINE,NULL,6,562823,1
86719,16409264,2,44.8,622.9543621,5748546,3,3C: S.W. VANCOUVER ISLAND,2022-08-18,5,LONGLINE,NULL,12,562823,1
86719,16409265,2,49.59,677.0521816,5748546,3,3C: S.W. VANCOUVER ISLAND,2022-08-18,5,LONGLINE,NULL,5,562823,1
86719,16409273,2,45.79,634.135331,5748546,3,3C: S.W. VANCOUVER ISLAND,2022-08-18,5,LONGLINE,NULL,5,562823,1
86719,16409274,2,45.08,626.1166563,5748546,3,3C: S.W. VANCOUVER ISLAND,2022-08-18,5,LONGLINE,NULL,7,562823,1
86720,16409208,2,45.17,627.133108,5748547,3,3C: S.W. VANCOUVER ISLAND,2022-12-03,2,TRAP,NULL,NULL,562824,1
86720,16409213,2,45.22,627.6978034,5748547,3,3C: S.W. VANCOUVER ISLAND,2022-12-03,2,TRAP,NULL,NULL,562824,1
86030,16269449,1,49.11,681.3838551,5491336,5,5A: SOUTHERN Q.C. SOUND,2019-11-28,5,LONGLINE,NULL,NULL,556742,1
86030,16269451,1,33.56,491.7375203,5491336,5,5A: SOUTHERN Q.C. SOUND,2019-11-28,5,LONGLINE,NULL,NULL,556742,1
86030,16269454,1,46.36,647.8451142,5491336,5,5A: SOUTHERN Q.C. SOUND,2019-11-28,5,LONGLINE,NULL,NULL,556742,1
86713,16409563,1,45.89,642.1130385,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,6,562809,1
86713,16409566,1,44.62,626.6242382,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,7,562809,1
86713,16409569,1,40.73,579.1821647,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,6,562809,1
86713,16409571,1,40.61,577.718656,5748532,9,5E: WEST COAST Q.C. ISLANDS,2022-08-27,5,LONGLINE,NULL,5,562809,1
86714,16409574,1,41.16,584.4264042,5748533,9,5E: WEST COAST Q.C. ISLANDS,2022-08-06,5,LONGLINE,NULL,5,562810,1
86714,16409578,1,37.35,537.9600032,5748533,9,5E: WEST COAST Q.C. ISLANDS,2022-08-06,5,LONGLINE,NULL,5,562810,1
86715,16409592,0,46.42,643.6410376,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409597,0,42.09,593.3158757,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409599,0,42.9,602.7300515,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409603,0,40.24,571.8143631,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409606,0,42.92,602.9625003,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
86715,16409608,1,41.77,591.8659067,5748534,8,5D: NORTHERN HECATE STRAIT,2022-06-18,5,LONGLINE,NULL,NULL,562811,1
